country,continent,year,metric,value
Uganda,Africa,1977,gdpPercap,843.7331372
Uganda,Africa,1977,lifeExp,50.35
Uganda,Africa,1977,pop,11457758.0
Uganda,Africa,1982,gdpPercap,682.2662268
Uganda,Africa,1982,lifeExp,49.849
Uganda,Africa,1982,pop,12939400.0
Uganda,Africa,1987,gdpPercap,617.7244065
Uganda,Africa,1987,lifeExp,51.509
Uganda,Africa,1987,pop,15283050.0
Uganda,Africa,1992,gdpPercap,644.1707969
Uganda,Africa,1992,lifeExp,48.825
Uganda,Africa,1992,pop,18252190.0
Uganda,Africa,1997,gdpPercap,816.559081
Uganda,Africa,1997,lifeExp,44.578
Uganda,Africa,1997,pop,21210254.0
Uganda,Africa,2002,gdpPercap,927.7210018
Uganda,Africa,2002,lifeExp,47.813
Uganda,Africa,2002,pop,24739869.0
Uganda,Africa,2007,gdpPercap,1056.380121
Uganda,Africa,2007,lifeExp,51.542
Uganda,Africa,2007,pop,29170398.0
Zambia,Africa,1952,gdpPercap,1147.388831
Zambia,Africa,1952,lifeExp,42.038
Zambia,Africa,1952,pop,2672000.0
Zambia,Africa,1957,gdpPercap,1311.956766
Zambia,Africa,1957,lifeExp,44.077
Zambia,Africa,1957,pop,3016000.0
Zambia,Africa,1962,gdpPercap,1452.725766
Zambia,Africa,1962,lifeExp,46.023
Zambia,Africa,1962,pop,3421000.0
Zambia,Africa,1967,gdpPercap,1777.077318
Zambia,Africa,1967,lifeExp,47.768
Zambia,Africa,1967,pop,3900000.0
Zambia,Africa,1972,gdpPercap,1773.498265
Zambia,Africa,1972,lifeExp,50.107
Zambia,Africa,1972,pop,4506497.0
Zambia,Africa,1977,gdpPercap,1588.688299
Zambia,Africa,1977,lifeExp,51.386
Zambia,Africa,1977,pop,5216550.0
Zambia,Africa,1982,gdpPercap,1408.678565
Zambia,Africa,1982,lifeExp,51.821
Zambia,Africa,1982,pop,6100407.0
Zambia,Africa,1987,gdpPercap,1213.315116
Zambia,Africa,1987,lifeExp,50.821
Zambia,Africa,1987,pop,7272406.0
Zambia,Africa,1992,gdpPercap,1210.884633
Zambia,Africa,1992,lifeExp,46.1
Zambia,Africa,1992,pop,8381163.0
Zambia,Africa,1997,gdpPercap,1071.353818
Zambia,Africa,1997,lifeExp,40.238
Zambia,Africa,1997,pop,9417789.0
Zambia,Africa,2002,gdpPercap,1071.613938
Zambia,Africa,2002,lifeExp,39.193
Zambia,Africa,2002,pop,10595811.0
Zambia,Africa,2007,gdpPercap,1271.211593
Zambia,Africa,2007,lifeExp,42.384
Zambia,Africa,2007,pop,11746035.0
Zimbabwe,Africa,1952,gdpPercap,406.8841148
Zimbabwe,Africa,1952,lifeExp,48.451
Zimbabwe,Africa,1952,pop,3080907.0
Zimbabwe,Africa,1957,gdpPercap,518.7642681
Zimbabwe,Africa,1957,lifeExp,50.469
Zimbabwe,Africa,1957,pop,3646340.0
Zimbabwe,Africa,1962,gdpPercap,527.2721818
Zimbabwe,Africa,1962,lifeExp,52.358
Zimbabwe,Africa,1962,pop,4277736.0
Zimbabwe,Africa,1967,gdpPercap,569.7950712
Zimbabwe,Africa,1967,lifeExp,53.995
Zimbabwe,Africa,1967,pop,4995432.0
Zimbabwe,Africa,1972,gdpPercap,799.3621758
Zimbabwe,Africa,1972,lifeExp,55.635
Zimbabwe,Africa,1972,pop,5861135.0
Zimbabwe,Africa,1977,gdpPercap,685.5876821
Zimbabwe,Africa,1977,lifeExp,57.674
Zimbabwe,Africa,1977,pop,6642107.0
Zimbabwe,Africa,1982,gdpPercap,788.8550411
Zimbabwe,Africa,1982,lifeExp,60.363
Zimbabwe,Africa,1982,pop,7636524.0
Zimbabwe,Africa,1987,gdpPercap,706.1573059
Zimbabwe,Africa,1987,lifeExp,62.351
Zimbabwe,Africa,1987,pop,9216418.0
Zimbabwe,Africa,1992,gdpPercap,693.4207856
Zimbabwe,Africa,1992,lifeExp,60.377
Zimbabwe,Africa,1992,pop,10704340.0
Zimbabwe,Africa,1997,gdpPercap,792.4499603
Zimbabwe,Africa,1997,lifeExp,46.809
Zimbabwe,Africa,1997,pop,11404948.0
Zimbabwe,Africa,2002,gdpPercap,672.0386227
Zimbabwe,Africa,2002,lifeExp,39.989
Zimbabwe,Africa,2002,pop,11926563.0
Zimbabwe,Africa,2007,gdpPercap,469.7092981
Zimbabwe,Africa,2007,lifeExp,43.487
Zimbabwe,Africa,2007,pop,12311143.0
Argentina,Americas,1952,gdpPercap,5911.315053
Argentina,Americas,1952,lifeExp,62.485
Argentina,Americas,1952,pop,17876956.0
Argentina,Americas,1957,gdpPercap,6856.856212
Argentina,Americas,1957,lifeExp,64.399
Argentina,Americas,1957,pop,19610538.0
Argentina,Americas,1962,gdpPercap,7133.166023
Argentina,Americas,1962,lifeExp,65.142
Argentina,Americas,1962,pop,21283783.0
Argentina,Americas,1967,gdpPercap,8052.953021
Argentina,Americas,1967,lifeExp,65.634
Argentina,Americas,1967,pop,22934225.0
Argentina,Americas,1972,gdpPercap,9443.038526
Argentina,Americas,1972,lifeExp,67.065
Argentina,Americas,1972,pop,24779799.0
Argentina,Americas,1977,gdpPercap,10079.02674
Argentina,Americas,1977,lifeExp,68.481
Argentina,Americas,1977,pop,26983828.0
Argentina,Americas,1982,gdpPercap,8997.897412
Argentina,Americas,1982,lifeExp,69.942
Argentina,Americas,1982,pop,29341374.0
Argentina,Americas,1987,gdpPercap,9139.671389
Argentina,Americas,1987,lifeExp,70.774
Argentina,Americas,1987,pop,31620918.0
Argentina,Americas,1992,gdpPercap,9308.41871
Argentina,Americas,1992,lifeExp,71.868
Argentina,Americas,1992,pop,33958947.0
Argentina,Americas,1997,gdpPercap,10967.28195
Argentina,Americas,1997,lifeExp,73.275
Argentina,Americas,1997,pop,36203463.0
Argentina,Americas,2002,gdpPercap,8797.640716
Argentina,Americas,2002,lifeExp,74.34
Argentina,Americas,2002,pop,38331121.0
Argentina,Americas,2007,gdpPercap,12779.37964
Argentina,Americas,2007,lifeExp,75.32
Argentina,Americas,2007,pop,40301927.0
Bolivia,Americas,1952,gdpPercap,2677.326347
Bolivia,Americas,1952,lifeExp,40.414
Bolivia,Americas,1952,pop,2883315.0
Bolivia,Americas,1957,gdpPercap,2127.686326
Bolivia,Americas,1957,lifeExp,41.89
Bolivia,Americas,1957,pop,3211738.0
Bolivia,Americas,1962,gdpPercap,2180.972546
Bolivia,Americas,1962,lifeExp,43.428
Bolivia,Americas,1962,pop,3593918.0
Bolivia,Americas,1967,gdpPercap,2586.886053
Bolivia,Americas,1967,lifeExp,45.032
Bolivia,Americas,1967,pop,4040665.0
Bolivia,Americas,1972,gdpPercap,2980.331339
Bolivia,Americas,1972,lifeExp,46.714
Bolivia,Americas,1972,pop,4565872.0
Bolivia,Americas,1977,gdpPercap,3548.097832
Bolivia,Americas,1977,lifeExp,50.023
Bolivia,Americas,1977,pop,5079716.0
Bolivia,Americas,1982,gdpPercap,3156.510452
Bolivia,Americas,1982,lifeExp,53.859
Bolivia,Americas,1982,pop,5642224.0
Bolivia,Americas,1987,gdpPercap,2753.69149
Bolivia,Americas,1987,lifeExp,57.251
Bolivia,Americas,1987,pop,6156369.0
Bolivia,Americas,1992,gdpPercap,2961.699694
Bolivia,Americas,1992,lifeExp,59.957
Bolivia,Americas,1992,pop,6893451.0
Bolivia,Americas,1997,gdpPercap,3326.143191
Bolivia,Americas,1997,lifeExp,62.05
Bolivia,Americas,1997,pop,7693188.0
Bolivia,Americas,2002,gdpPercap,3413.26269
Bolivia,Americas,2002,lifeExp,63.883
Bolivia,Americas,2002,pop,8445134.0
Bolivia,Americas,2007,gdpPercap,3822.137084
Bolivia,Americas,2007,lifeExp,65.554
Bolivia,Americas,2007,pop,9119152.0
Brazil,Americas,1952,gdpPercap,2108.944355
Brazil,Americas,1952,lifeExp,50.917
Brazil,Americas,1952,pop,56602560.0
Brazil,Americas,1957,gdpPercap,2487.365989
Brazil,Americas,1957,lifeExp,53.285
Brazil,Americas,1957,pop,65551171.0
Brazil,Americas,1962,gdpPercap,3336.585802
Brazil,Americas,1962,lifeExp,55.665
Brazil,Americas,1962,pop,76039390.0
Brazil,Americas,1967,gdpPercap,3429.864357
Brazil,Americas,1967,lifeExp,57.632
Brazil,Americas,1967,pop,88049823.0
Brazil,Americas,1972,gdpPercap,4985.711467
Brazil,Americas,1972,lifeExp,59.504
Brazil,Americas,1972,pop,100840058.0
Brazil,Americas,1977,gdpPercap,6660.118654
Brazil,Americas,1977,lifeExp,61.489
Brazil,Americas,1977,pop,114313951.0
Brazil,Americas,1982,gdpPercap,7030.835878
Brazil,Americas,1982,lifeExp,63.336
Brazil,Americas,1982,pop,128962939.0
Brazil,Americas,1987,gdpPercap,7807.095818
Brazil,Americas,1987,lifeExp,65.205
Brazil,Americas,1987,pop,142938076.0
Brazil,Americas,1992,gdpPercap,6950.283021
Brazil,Americas,1992,lifeExp,67.057
Brazil,Americas,1992,pop,155975974.0
Brazil,Americas,1997,gdpPercap,7957.980824
Brazil,Americas,1997,lifeExp,69.388
Brazil,Americas,1997,pop,168546719.0
Brazil,Americas,2002,gdpPercap,8131.212843
Brazil,Americas,2002,lifeExp,71.006
Brazil,Americas,2002,pop,179914212.0
Brazil,Americas,2007,gdpPercap,9065.800825
Brazil,Americas,2007,lifeExp,72.39
Brazil,Americas,2007,pop,190010647.0
Canada,Americas,1952,gdpPercap,11367.16112
Canada,Americas,1952,lifeExp,68.75
Canada,Americas,1952,pop,14785584.0
Canada,Americas,1957,gdpPercap,12489.95006
Canada,Americas,1957,lifeExp,69.96
Canada,Americas,1957,pop,17010154.0
Canada,Americas,1962,gdpPercap,13462.48555
Canada,Americas,1962,lifeExp,71.3
Canada,Americas,1962,pop,18985849.0
Canada,Americas,1967,gdpPercap,16076.58803
Canada,Americas,1967,lifeExp,72.13
Canada,Americas,1967,pop,20819767.0
Canada,Americas,1972,gdpPercap,18970.57086
Canada,Americas,1972,lifeExp,72.88
Canada,Americas,1972,pop,22284500.0
Canada,Americas,1977,gdpPercap,22090.88306
Canada,Americas,1977,lifeExp,74.21
Canada,Americas,1977,pop,23796400.0
Canada,Americas,1982,gdpPercap,22898.79214
Canada,Americas,1982,lifeExp,75.76
Canada,Americas,1982,pop,25201900.0
Canada,Americas,1987,gdpPercap,26626.51503
Canada,Americas,1987,lifeExp,76.86
Canada,Americas,1987,pop,26549700.0
Canada,Americas,1992,gdpPercap,26342.88426
Canada,Americas,1992,lifeExp,77.95
Canada,Americas,1992,pop,28523502.0
Canada,Americas,1997,gdpPercap,28954.92589
Canada,Americas,1997,lifeExp,78.61
Canada,Americas,1997,pop,30305843.0
Canada,Americas,2002,gdpPercap,33328.96507
Canada,Americas,2002,lifeExp,79.77
Canada,Americas,2002,pop,31902268.0
Canada,Americas,2007,gdpPercap,36319.23501
Canada,Americas,2007,lifeExp,80.653
Canada,Americas,2007,pop,33390141.0
Chile,Americas,1952,gdpPercap,3939.978789
Chile,Americas,1952,lifeExp,54.745
Chile,Americas,1952,pop,6377619.0
Chile,Americas,1957,gdpPercap,4315.622723
Chile,Americas,1957,lifeExp,56.074
Chile,Americas,1957,pop,7048426.0
Chile,Americas,1962,gdpPercap,4519.094331
Chile,Americas,1962,lifeExp,57.924
Chile,Americas,1962,pop,7961258.0
Chile,Americas,1967,gdpPercap,5106.654313
Chile,Americas,1967,lifeExp,60.523
Chile,Americas,1967,pop,8858908.0
Chile,Americas,1972,gdpPercap,5494.024437
Chile,Americas,1972,lifeExp,63.441
Chile,Americas,1972,pop,9717524.0
Chile,Americas,1977,gdpPercap,4756.763836
Chile,Americas,1977,lifeExp,67.052
Chile,Americas,1977,pop,10599793.0
Chile,Americas,1982,gdpPercap,5095.665738
Chile,Americas,1982,lifeExp,70.565
Chile,Americas,1982,pop,11487112.0
Chile,Americas,1987,gdpPercap,5547.063754
Chile,Americas,1987,lifeExp,72.492
Chile,Americas,1987,pop,12463354.0
Chile,Americas,1992,gdpPercap,7596.125964
Chile,Americas,1992,lifeExp,74.126
Chile,Americas,1992,pop,13572994.0
Chile,Americas,1997,gdpPercap,10118.05318
Chile,Americas,1997,lifeExp,75.816
Chile,Americas,1997,pop,14599929.0
Chile,Americas,2002,gdpPercap,10778.78385
Chile,Americas,2002,lifeExp,77.86
Chile,Americas,2002,pop,15497046.0
Chile,Americas,2007,gdpPercap,13171.63885
Chile,Americas,2007,lifeExp,78.553
Chile,Americas,2007,pop,16284741.0
Colombia,Americas,1952,gdpPercap,2144.115096
Colombia,Americas,1952,lifeExp,50.643
Colombia,Americas,1952,pop,12350771.0
Colombia,Americas,1957,gdpPercap,2323.805581
Colombia,Americas,1957,lifeExp,55.118
Colombia,Americas,1957,pop,14485993.0
Colombia,Americas,1962,gdpPercap,2492.351109
Colombia,Americas,1962,lifeExp,57.863
Colombia,Americas,1962,pop,17009885.0
Colombia,Americas,1967,gdpPercap,2678.729839
Colombia,Americas,1967,lifeExp,59.963
Colombia,Americas,1967,pop,19764027.0
Colombia,Americas,1972,gdpPercap,3264.660041
Colombia,Americas,1972,lifeExp,61.623
Colombia,Americas,1972,pop,22542890.0
Colombia,Americas,1977,gdpPercap,3815.80787
Colombia,Americas,1977,lifeExp,63.837
Colombia,Americas,1977,pop,25094412.0
Colombia,Americas,1982,gdpPercap,4397.575659
Colombia,Americas,1982,lifeExp,66.653
Colombia,Americas,1982,pop,27764644.0
Colombia,Americas,1987,gdpPercap,4903.2191
Colombia,Americas,1987,lifeExp,67.768
Colombia,Americas,1987,pop,30964245.0
Colombia,Americas,1992,gdpPercap,5444.648617
Colombia,Americas,1992,lifeExp,68.421
Colombia,Americas,1992,pop,34202721.0
Colombia,Americas,1997,gdpPercap,6117.361746
Colombia,Americas,1997,lifeExp,70.313
Colombia,Americas,1997,pop,37657830.0
Colombia,Americas,2002,gdpPercap,5755.259962
Colombia,Americas,2002,lifeExp,71.682
Colombia,Americas,2002,pop,41008227.0
Colombia,Americas,2007,gdpPercap,7006.580419
Colombia,Americas,2007,lifeExp,72.889
Colombia,Americas,2007,pop,44227550.0
Costa Rica,Americas,1952,gdpPercap,2627.009471
Costa Rica,Americas,1952,lifeExp,57.206
Costa Rica,Americas,1952,pop,926317.0
Costa Rica,Americas,1957,gdpPercap,2990.010802
Costa Rica,Americas,1957,lifeExp,60.026
Costa Rica,Americas,1957,pop,1112300.0
Costa Rica,Americas,1962,gdpPercap,3460.937025
Costa Rica,Americas,1962,lifeExp,62.842
Costa Rica,Americas,1962,pop,1345187.0
Costa Rica,Americas,1967,gdpPercap,4161.727834
Costa Rica,Americas,1967,lifeExp,65.424
Costa Rica,Americas,1967,pop,1588717.0
Costa Rica,Americas,1972,gdpPercap,5118.146939
Costa Rica,Americas,1972,lifeExp,67.849
Costa Rica,Americas,1972,pop,1834796.0
Costa Rica,Americas,1977,gdpPercap,5926.876967
Costa Rica,Americas,1977,lifeExp,70.75
Costa Rica,Americas,1977,pop,2108457.0
Costa Rica,Americas,1982,gdpPercap,5262.734751
Costa Rica,Americas,1982,lifeExp,73.45
Costa Rica,Americas,1982,pop,2424367.0
Costa Rica,Americas,1987,gdpPercap,5629.915318
Costa Rica,Americas,1987,lifeExp,74.752
Costa Rica,Americas,1987,pop,2799811.0
Costa Rica,Americas,1992,gdpPercap,6160.416317
Costa Rica,Americas,1992,lifeExp,75.713
Costa Rica,Americas,1992,pop,3173216.0
Costa Rica,Americas,1997,gdpPercap,6677.045314
Costa Rica,Americas,1997,lifeExp,77.26
Costa Rica,Americas,1997,pop,3518107.0
Costa Rica,Americas,2002,gdpPercap,7723.447195
Costa Rica,Americas,2002,lifeExp,78.123
Costa Rica,Americas,2002,pop,3834934.0
Costa Rica,Americas,2007,gdpPercap,9645.06142
Costa Rica,Americas,2007,lifeExp,78.782
Costa Rica,Americas,2007,pop,4133884.0
Cuba,Americas,1952,gdpPercap,5586.53878
Cuba,Americas,1952,lifeExp,59.421
Cuba,Americas,1952,pop,6007797.0
Cuba,Americas,1957,gdpPercap,6092.174359
Cuba,Americas,1957,lifeExp,62.325
Cuba,Americas,1957,pop,6640752.0
Cuba,Americas,1962,gdpPercap,5180.75591
Cuba,Americas,1962,lifeExp,65.246
Cuba,Americas,1962,pop,7254373.0
Cuba,Americas,1967,gdpPercap,5690.268015
Cuba,Americas,1967,lifeExp,68.29
Cuba,Americas,1967,pop,8139332.0
Cuba,Americas,1972,gdpPercap,5305.445256
Cuba,Americas,1972,lifeExp,70.723
Cuba,Americas,1972,pop,8831348.0
Cuba,Americas,1977,gdpPercap,6380.494966
Cuba,Americas,1977,lifeExp,72.649
Cuba,Americas,1977,pop,9537988.0
Cuba,Americas,1982,gdpPercap,7316.918107
Cuba,Americas,1982,lifeExp,73.717
Cuba,Americas,1982,pop,9789224.0
Cuba,Americas,1987,gdpPercap,7532.924763
Cuba,Americas,1987,lifeExp,74.174
Cuba,Americas,1987,pop,10239839.0
Cuba,Americas,1992,gdpPercap,5592.843963
Cuba,Americas,1992,lifeExp,74.414
Cuba,Americas,1992,pop,10723260.0
Cuba,Americas,1997,gdpPercap,5431.990415
Cuba,Americas,1997,lifeExp,76.151
Cuba,Americas,1997,pop,10983007.0
Cuba,Americas,2002,gdpPercap,6340.646683
Cuba,Americas,2002,lifeExp,77.158
Cuba,Americas,2002,pop,11226999.0
Cuba,Americas,2007,gdpPercap,8948.102923
Cuba,Americas,2007,lifeExp,78.273
Cuba,Americas,2007,pop,11416987.0
Dominican Republic,Americas,1952,gdpPercap,1397.717137
Dominican Republic,Americas,1952,lifeExp,45.928
Dominican Republic,Americas,1952,pop,2491346.0
Dominican Republic,Americas,1957,gdpPercap,1544.402995
Dominican Republic,Americas,1957,lifeExp,49.828
Dominican Republic,Americas,1957,pop,2923186.0
Dominican Republic,Americas,1962,gdpPercap,1662.137359
Dominican Republic,Americas,1962,lifeExp,53.459
Dominican Republic,Americas,1962,pop,3453434.0
Dominican Republic,Americas,1967,gdpPercap,1653.723003
Dominican Republic,Americas,1967,lifeExp,56.751
Dominican Republic,Americas,1967,pop,4049146.0
Dominican Republic,Americas,1972,gdpPercap,2189.874499
Dominican Republic,Americas,1972,lifeExp,59.631
Dominican Republic,Americas,1972,pop,4671329.0
Dominican Republic,Americas,1977,gdpPercap,2681.9889
Dominican Republic,Americas,1977,lifeExp,61.788
Dominican Republic,Americas,1977,pop,5302800.0
Dominican Republic,Americas,1982,gdpPercap,2861.092386
Dominican Republic,Americas,1982,lifeExp,63.727
Dominican Republic,Americas,1982,pop,5968349.0
Dominican Republic,Americas,1987,gdpPercap,2899.842175
Dominican Republic,Americas,1987,lifeExp,66.046
Dominican Republic,Americas,1987,pop,6655297.0
Dominican Republic,Americas,1992,gdpPercap,3044.214214
Dominican Republic,Americas,1992,lifeExp,68.457
Dominican Republic,Americas,1992,pop,7351181.0
Dominican Republic,Americas,1997,gdpPercap,3614.101285
Dominican Republic,Americas,1997,lifeExp,69.957
Dominican Republic,Americas,1997,pop,7992357.0
Dominican Republic,Americas,2002,gdpPercap,4563.808154
Dominican Republic,Americas,2002,lifeExp,70.847
Dominican Republic,Americas,2002,pop,8650322.0
Dominican Republic,Americas,2007,gdpPercap,6025.374752
Dominican Republic,Americas,2007,lifeExp,72.235
Dominican Republic,Americas,2007,pop,9319622.0
Ecuador,Americas,1952,gdpPercap,3522.110717
Ecuador,Americas,1952,lifeExp,48.357
Ecuador,Americas,1952,pop,3548753.0
Ecuador,Americas,1957,gdpPercap,3780.546651
Ecuador,Americas,1957,lifeExp,51.356
Ecuador,Americas,1957,pop,4058385.0
Ecuador,Americas,1962,gdpPercap,4086.114078
Ecuador,Americas,1962,lifeExp,54.64
Ecuador,Americas,1962,pop,4681707.0
Ecuador,Americas,1967,gdpPercap,4579.074215
Ecuador,Americas,1967,lifeExp,56.678
Ecuador,Americas,1967,pop,5432424.0
Ecuador,Americas,1972,gdpPercap,5280.99471
Ecuador,Americas,1972,lifeExp,58.796
Ecuador,Americas,1972,pop,6298651.0
Ecuador,Americas,1977,gdpPercap,6679.62326
Ecuador,Americas,1977,lifeExp,61.31
Ecuador,Americas,1977,pop,7278866.0
Ecuador,Americas,1982,gdpPercap,7213.791267
Ecuador,Americas,1982,lifeExp,64.342
Ecuador,Americas,1982,pop,8365850.0
Ecuador,Americas,1987,gdpPercap,6481.776993
Ecuador,Americas,1987,lifeExp,67.231
Ecuador,Americas,1987,pop,9545158.0
Ecuador,Americas,1992,gdpPercap,7103.702595
Ecuador,Americas,1992,lifeExp,69.613
Ecuador,Americas,1992,pop,10748394.0
Ecuador,Americas,1997,gdpPercap,7429.455877
Ecuador,Americas,1997,lifeExp,72.312
Ecuador,Americas,1997,pop,11911819.0
Ecuador,Americas,2002,gdpPercap,5773.044512
Ecuador,Americas,2002,lifeExp,74.173
Ecuador,Americas,2002,pop,12921234.0
Ecuador,Americas,2007,gdpPercap,6873.262326
Ecuador,Americas,2007,lifeExp,74.994
Ecuador,Americas,2007,pop,13755680.0
El Salvador,Americas,1952,gdpPercap,3048.3029
El Salvador,Americas,1952,lifeExp,45.262
El Salvador,Americas,1952,pop,2042865.0
El Salvador,Americas,1957,gdpPercap,3421.523218
El Salvador,Americas,1957,lifeExp,48.57
El Salvador,Americas,1957,pop,2355805.0
El Salvador,Americas,1962,gdpPercap,3776.803627
El Salvador,Americas,1962,lifeExp,52.307
El Salvador,Americas,1962,pop,2747687.0
El Salvador,Americas,1967,gdpPercap,4358.595393
El Salvador,Americas,1967,lifeExp,55.855
El Salvador,Americas,1967,pop,3232927.0
El Salvador,Americas,1972,gdpPercap,4520.246008
El Salvador,Americas,1972,lifeExp,58.207
El Salvador,Americas,1972,pop,3790903.0
El Salvador,Americas,1977,gdpPercap,5138.922374
El Salvador,Americas,1977,lifeExp,56.696
El Salvador,Americas,1977,pop,4282586.0
El Salvador,Americas,1982,gdpPercap,4098.344175
El Salvador,Americas,1982,lifeExp,56.604
El Salvador,Americas,1982,pop,4474873.0
El Salvador,Americas,1987,gdpPercap,4140.442097
El Salvador,Americas,1987,lifeExp,63.154
El Salvador,Americas,1987,pop,4842194.0
El Salvador,Americas,1992,gdpPercap,4444.2317
El Salvador,Americas,1992,lifeExp,66.798
El Salvador,Americas,1992,pop,5274649.0
El Salvador,Americas,1997,gdpPercap,5154.825496
El Salvador,Americas,1997,lifeExp,69.535
El Salvador,Americas,1997,pop,5783439.0
El Salvador,Americas,2002,gdpPercap,5351.568666
El Salvador,Americas,2002,lifeExp,70.734
El Salvador,Americas,2002,pop,6353681.0
El Salvador,Americas,2007,gdpPercap,5728.353514
El Salvador,Americas,2007,lifeExp,71.878
El Salvador,Americas,2007,pop,6939688.0
Guatemala,Americas,1952,gdpPercap,2428.237769
Guatemala,Americas,1952,lifeExp,42.023
Guatemala,Americas,1952,pop,3146381.0
Guatemala,Americas,1957,gdpPercap,2617.155967
Guatemala,Americas,1957,lifeExp,44.142
Guatemala,Americas,1957,pop,3640876.0
Guatemala,Americas,1962,gdpPercap,2750.364446
Guatemala,Americas,1962,lifeExp,46.954
Guatemala,Americas,1962,pop,4208858.0
Guatemala,Americas,1967,gdpPercap,3242.531147
Guatemala,Americas,1967,lifeExp,50.016
Guatemala,Americas,1967,pop,4690773.0
Guatemala,Americas,1972,gdpPercap,4031.408271
Guatemala,Americas,1972,lifeExp,53.738
Guatemala,Americas,1972,pop,5149581.0
Guatemala,Americas,1977,gdpPercap,4879.992748
Guatemala,Americas,1977,lifeExp,56.029
Guatemala,Americas,1977,pop,5703430.0
Guatemala,Americas,1982,gdpPercap,4820.49479
Guatemala,Americas,1982,lifeExp,58.137
Guatemala,Americas,1982,pop,6395630.0
Guatemala,Americas,1987,gdpPercap,4246.485974
Guatemala,Americas,1987,lifeExp,60.782
Guatemala,Americas,1987,pop,7326406.0
Guatemala,Americas,1992,gdpPercap,4439.45084
Guatemala,Americas,1992,lifeExp,63.373
Guatemala,Americas,1992,pop,8486949.0
Guatemala,Americas,1997,gdpPercap,4684.313807
Guatemala,Americas,1997,lifeExp,66.322
Guatemala,Americas,1997,pop,9803875.0
Guatemala,Americas,2002,gdpPercap,4858.347495
Guatemala,Americas,2002,lifeExp,68.978
Guatemala,Americas,2002,pop,11178650.0
Guatemala,Americas,2007,gdpPercap,5186.050003
Guatemala,Americas,2007,lifeExp,70.259
Guatemala,Americas,2007,pop,12572928.0
Haiti,Americas,1952,gdpPercap,1840.366939
Haiti,Americas,1952,lifeExp,37.579
Haiti,Americas,1952,pop,3201488.0
Haiti,Americas,1957,gdpPercap,1726.887882
Haiti,Americas,1957,lifeExp,40.696
Haiti,Americas,1957,pop,3507701.0
Haiti,Americas,1962,gdpPercap,1796.589032
Haiti,Americas,1962,lifeExp,43.59
Haiti,Americas,1962,pop,3880130.0
Haiti,Americas,1967,gdpPercap,1452.057666
Haiti,Americas,1967,lifeExp,46.243
Haiti,Americas,1967,pop,4318137.0
Haiti,Americas,1972,gdpPercap,1654.456946
Haiti,Americas,1972,lifeExp,48.042
Haiti,Americas,1972,pop,4698301.0
Haiti,Americas,1977,gdpPercap,1874.298931
Haiti,Americas,1977,lifeExp,49.923
Haiti,Americas,1977,pop,4908554.0
Haiti,Americas,1982,gdpPercap,2011.159549
Haiti,Americas,1982,lifeExp,51.461
Haiti,Americas,1982,pop,5198399.0
Haiti,Americas,1987,gdpPercap,1823.015995
Haiti,Americas,1987,lifeExp,53.636
Haiti,Americas,1987,pop,5756203.0
Haiti,Americas,1992,gdpPercap,1456.309517
Haiti,Americas,1992,lifeExp,55.089
Haiti,Americas,1992,pop,6326682.0
Haiti,Americas,1997,gdpPercap,1341.726931
Haiti,Americas,1997,lifeExp,56.671
Haiti,Americas,1997,pop,6913545.0
Haiti,Americas,2002,gdpPercap,1270.364932
Haiti,Americas,2002,lifeExp,58.137
Haiti,Americas,2002,pop,7607651.0
Haiti,Americas,2007,gdpPercap,1201.637154
